rok,dziedzina,poczta,wojewodztwo,Longitude,Latitude
1998,matematyka,Kraków,małopolskie,19.943,50.062
1998,biologia,Nowy Sącz,małopolskie,20.715,49.617
1998,matematyka,Poronin,małopolskie,20.018,49.337
1998,fizyka,Sochaczew,mazowieckie,20.295,52.263
1998,plastyka,Ostrów Wlkp.,wielkopolskie,17.807,51.655
1998,matematyka,Rzeszów,podkarpackie,22.058,50.032
1998,humanistyka,Rzeszów,podkarpackie,22.058,50.032
1998,biologia,Częstochowa,śląskie,19.120,50.812
1998,matematyka,Radom,mazowieckie,21.147,51.403
1998,muzyka,Lubin,dolnośląskie,16.194,51.404
1998,historia,Warszawa,mazowieckie,21.180,52.190
1998,matematyka,Warszawa,mazowieckie,20.952,52.273
1998,matematyka,Nowy Sącz,małopolskie,20.715,49.617
1998,informatyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,fizyka,Działoszyn,łódzkie,18.824,51.109
1998,informatyka,Sędziszów Młp.,podkarpackie,21.702,50.071
1998,chemia,Piła,wielkopolskie,16.738,53.151
1998,matematyka,Gdańsk,pomorskie,18.611,54.387
1998,humanistyka,Kraków,małopolskie,19.943,50.062
1998,plastyka,Pajęczno,łódzkie,19.027,51.119
1998,informatyka,Libiąż,małopolskie,19.330,50.110
1998,informatyka,Katowice,śląskie,19.023,50.276
1998,historia,Warszawa,mazowieckie,21.003,52.238
1998,biologia,Sosnowiec,śląskie,19.176,50.267
1998,chemia,Krzemienica,podkarpackie,22.190,50.073
1998,biologia,Nowy Sącz,małopolskie,20.715,49.617
1998,historia,Warszawa,mazowieckie,21.003,52.238
1998,humanistyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,humanistyka,Łódź,łódzkie,19.452,51.801
1998,matematyka,Susz,warmińsko-mazurskie,19.397,53.710
1998,matematyka,Bulkowo,mazowieckie,20.120,52.544
1998,informatyka,Warszawa,mazowieckie,20.952,52.273
1998,matematyka,Elbląg,warmińsko-mazurskie,19.404,54.156
1998,chemia,Piła,wielkopolskie,16.738,53.151
1998,matematyka,Izbica Kujawska,kujawsko-pomorskie,18.763,52.421
1998,humanistyka,Wrocław,dolnośląskie,17.029,51.103
1998,humanistyka,Gdańsk,pomorskie,18.611,54.387
1998,informatyka,Leszno,wielkopolskie,16.594,51.842
1998,informatyka,Jarocin,wielkopolskie,17.513,51.971
1998,biologia,Szczecin,zachodniopomorskie,14.590,53.469
1998,historia,Toruń,kujawsko-pomorskie,18.598,53.014
1998,chemia,Tarnów,małopolskie,20.986,50.012
1998,matematyka,Warszawa,mazowieckie,21.180,52.190
1998,matematyka,Żagań,lubuskie,15.325,51.618
1998,matematyka,Białystok,podlaskie,23.144,53.112
1998,historia,Poznań,wielkopolskie,16.899,52.413
1998,humanistyka,Jeżewo,kujawsko-pomorskie,18.352,53.521
1998,chemia,Warszawa,mazowieckie,21.180,52.190
1998,matematyka,Gorzów Wlkp.,lubuskie,15.237,52.733
1998,informatyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,filozofia,Łódź,łódzkie,19.452,51.801
1998,matematyka,Pasym,warmińsko-mazurskie,20.783,53.648
1998,matematyka,Wrocław,dolnośląskie,17.101,51.109
1998,geografia,Czarne,pomorskie,16.931,53.681
1998,humanistyka,Włodawa,lubelskie,23.554,51.552
1998,fizyka,Kraków,małopolskie,19.883,50.074
1998,informatyka,Zabierzów,małopolskie,19.811,50.124
1998,informatyka,Pokrzydowo,kujawsko-pomorskie,19.471,53.343
1998,matematyka,Gdynia,pomorskie,18.509,54.526
1998,chemia,Warszawa,mazowieckie,20.952,52.273
1998,humanistyka,Szczecin,zachodniopomorskie,14.667,53.377
1998,matematyka,Kraków,małopolskie,19.883,50.074
1998,chemia,Skierniewice,łódzkie,20.158,51.955
1998,chemia,Skierniewice,łódzkie,20.158,51.955
1998,historia,Przemyśl,podkarpackie,22.768,49.784
1998,informatyka,Warszawa,mazowieckie,21.180,52.190
1998,informatyka,Częstochowa,śląskie,19.120,50.812
1998,historia,Lubaczów,podkarpackie,23.139,50.156
1998,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,matematyka,Opole,opolskie,17.977,50.673
1998,historia,Gdańsk,pomorskie,18.611,54.387
1998,biologia,Piła,wielkopolskie,16.738,53.151
1998,biologia,Częstochowa,śląskie,19.120,50.812
1998,matematyka,Barcin,kujawsko-pomorskie,17.933,52.844
1998,humanistyka,Tomaszów Mazowiecki,łódzkie,20.009,51.531
1998,matematyka,Wrocław,dolnośląskie,17.002,51.085
1998,astronomia,Krosno,podkarpackie,21.766,49.682
1998,matematyka,Gdańsk,pomorskie,18.611,54.387
1998,humanistyka,Wojcieszków,lubelskie,22.327,51.784
1998,historia,Hrubieszów,lubelskie,23.891,50.805
1998,filozofia,Gdańsk,pomorskie,18.611,54.387
1998,biologia,Łódź,łódzkie,19.452,51.801
1998,matematyka,Lublin,lubelskie,22.543,51.261
1998,astronomia,Podgórzyn,dolnośląskie,15.674,50.829
1998,matematyka,Wrocław,dolnośląskie,17.002,51.085
1998,matematyka,Stalowa Wola,podkarpackie,22.054,50.583
1998,wielokierunkowe,Zawadówka,lubelskie,23.338,51.128
1998,humanistyka,Kalisz,wielkopolskie,18.085,51.767
1998,fizyka,Włodawa,lubelskie,23.554,51.552
1998,informatyka,Warszawa,mazowieckie,21.180,52.190
1998,humanistyka,Warszawa,mazowieckie,21.180,52.190
1998,humanistyka,Olsztyn,warmińsko-mazurskie,20.469,53.761
1998,historia,Wrocław,dolnośląskie,17.029,51.103
1998,humanistyka,Rusinowo,zachodniopomorskie,15.635,53.770
1998,historia,Police,zachodniopomorskie,14.559,53.510
1998,humanistyka,Bielsko-Biała,śląskie,19.058,49.822
1998,matematyka,Police,zachodniopomorskie,14.559,53.510
1998,historia,Jasło,podkarpackie,21.472,49.745
1998,matematyka,Olsztyn,warmińsko-mazurskie,20.469,53.761
1998,informatyka,Warszawa,mazowieckie,21.180,52.190
1998,informatyka,Gdynia,pomorskie,18.509,54.526
1998,biologia,Chełm,lubelskie,23.471,51.143
1998,humanistyka,Tomaszów Mazowiecki,łódzkie,20.009,51.531
1998,matematyka,Poznań,wielkopolskie,16.899,52.413
1998,informatyka,Szczecin,zachodniopomorskie,14.590,53.469
1998,informatyka,Warszawa,mazowieckie,21.003,52.238
1998,matematyka,Gdynia,pomorskie,18.509,54.526
1998,informatyka,Mielec,podkarpackie,21.424,50.287
1998,humanistyka,Warszawa,mazowieckie,21.180,52.190
1998,fizyka,Choszczno,zachodniopomorskie,15.388,53.196
1998,humanistyka,Kielce,świętokrzyskie,20.639,50.842
1998,chemia,Wrocław,dolnośląskie,16.917,51.124
1998,biologia,Szczecin,zachodniopomorskie,14.590,53.469
1998,biologia,Chojnów,dolnośląskie,15.920,51.251
1998,fizyka,Hajnówka,podlaskie,23.582,52.745
1998,astronomia,Zduńska Wola,łódzkie,18.939,51.599
1998,humanistyka,Wrocław,dolnośląskie,16.917,51.124
1998,geografia,Gdańsk,pomorskie,18.611,54.387
1998,fizyka,Jelenia Góra,dolnośląskie,15.719,50.904
1998,biologia,Sieradz,łódzkie,18.730,51.596
1998,geografia,Wrocław,dolnośląskie,17.002,51.085
1998,matematyka,Gdynia,pomorskie,18.509,54.526
1998,humanistyka,Kraków,małopolskie,19.883,50.074
1998,plastyka,Kraków,małopolskie,19.883,50.074
1998,fizyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,informatyka,Tuchola,kujawsko-pomorskie,17.860,53.588
1998,chemia,Częstochowa,śląskie,19.120,50.812
1998,plastyka,Biecz,podkarpackie,21.252,49.738
1998,matematyka,Białe Błota,kujawsko-pomorskie,17.907,53.083
1998,matematyka,Jawor,dolnośląskie,16.186,51.055
1998,fizyka,Sosnowiec,śląskie,19.176,50.267
1998,fizyka,Warszawa,mazowieckie,21.180,52.190
1998,humanistyka,Wrocław,dolnośląskie,17.002,51.085
1998,biologia,Niechcice,łódzkie,19.585,51.271
1998,matematyka,Siedlce,mazowieckie,22.305,52.156
1998,fizyka,Katowice,śląskie,19.023,50.276
1998,biologia,Olsztyn,warmińsko-mazurskie,20.469,53.761
1998,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,matematyka,Warszawa,mazowieckie,20.952,52.273
1998,fizyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,chemia,Człuchów,pomorskie,17.359,53.667
1998,informatyka,Kraków,małopolskie,19.883,50.074
1998,fizyka,Pionki,mazowieckie,21.450,51.476
1998,chemia,Człuchów,pomorskie,17.359,53.667
1998,biologia,Rumia,pomorskie,18.388,54.571
1998,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1998,chemia,Tarnów,małopolskie,20.986,50.012
1998,historia,Warszawa,mazowieckie,21.003,52.238
1998,plastyka,Słocina,podkarpackie,22.054,50.018
1998,humanistyka,Rzeszów,podkarpackie,22.058,50.032
1998,matematyka,Warszawa,mazowieckie,21.058,52.227
1998,humanistyka,Kraków,małopolskie,19.943,50.062
1998,fizyka,Białystok,podlaskie,23.144,53.112
1998,fizyka,Zawiercie,śląskie,19.417,50.488
1998,matematyka,Krzywe Koło,pomorskie,18.804,54.174
1998,matematyka,Wrocław,dolnośląskie,17.029,51.103
1998,matematyka,Poznań,wielkopolskie,16.899,52.413
1998,fizyka,Tarnobrzeg,podkarpackie,21.679,50.573
1998,matematyka,Ostrów Wielkopolski,wielkopolskie,17.807,51.655
1998,fizyka,Warszawa,mazowieckie,21.058,52.227
1998,chemia,Piła,wielkopolskie,16.738,53.151
1998,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1998,humanistyka,Kraków,małopolskie,19.883,50.074
1998,geografia,Leżajsk,podkarpackie,22.455,50.233
1998,informatyka,Kraków,małopolskie,19.883,50.074
1998,matematyka,Chorzów,śląskie,18.955,50.297
1998,matematyka,Kraków,małopolskie,19.883,50.074
1998,humanistyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,matematyka,Kraków,małopolskie,19.943,50.062
1998,matematyka,Warszawa,mazowieckie,21.180,52.190
1998,fizyka,Warszawa,mazowieckie,21.180,52.190
1998,humanistyka,Szczecin,zachodniopomorskie,14.590,53.469
1998,astronomia,Zawiercie,śląskie,19.417,50.488
1998,humanistyka,Sochaczew,mazowieckie,20.295,52.263
1998,biologia,Nawojowa,małopolskie,20.738,49.537
1998,matematyka,Płock,mazowieckie,19.707,52.546
1998,humanistyka,Kraków,małopolskie,19.943,50.062
1998,fizyka,Katowice,śląskie,19.023,50.276
1998,chemia,Poznań,wielkopolskie,16.925,52.433
1998,biologia,Ełk,,22.361,53.846
1998,chemia,Inowrocław,kujawsko-pomorskie,18.256,52.799
1998,fizyka,Poznań,wielkopolskie,16.899,52.413
1998,fizyka,Katowice,śląskie,19.023,50.276
1998,fizyka,Żyrardów,mazowieckie,20.446,52.049
1998,plastyka,Kalisz,wielkopolskie,18.085,51.767
1998,astronomia,Izabelin-Truskaw,mazowieckie,20.823,52.283
1998,chemia,Dąbrowa Górnicza,śląskie,19.195,50.322
1998,biologia,Kolbuszowa,podkarpackie,21.769,50.218
1998,plastyka,Kraków,małopolskie,19.943,50.062
1998,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1998,filozofia,Sopot,pomorskie,18.508,54.442
1998,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,fizyka,Sieradz,łódzkie,18.730,51.596
1998,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
1998,plastyka,Siedlce,mazowieckie,22.305,52.156
1998,chemia,Radom,mazowieckie,21.147,51.403
1998,informatyka,Knyszyn,podlaskie,22.959,53.333
1998,matematyka,Częstochowa,śląskie,19.120,50.812
1998,chemia,Kłaj,małopolskie,20.298,49.981
1998,fizyka,Legnica,dolnośląskie,16.155,51.207
1998,matematyka,Białystok,podlaskie,23.144,53.112
1998,technika,Białystok,podlaskie,23.144,53.112
1998,historia,Poznań,wielkopolskie,16.899,52.413
1998,matematyka,Warszawa,mazowieckie,21.180,52.190
1998,matematyka,Warszawa,mazowieckie,21.180,52.190
1998,biologia,Łódź,łódzkie,19.452,51.801
1998,chemia,Katowice,śląskie,19.023,50.276
1998,humanistyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1998,historia,Skierniewice,łódzkie,20.158,51.955
1998,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1998,fizyka,Kobyłka,mazowieckie,21.196,52.339
1998,humanistyka,Warszawa,mazowieckie,21.058,52.227
1998,biologia,Zduńska Wola,łódzkie,18.939,51.599
1998,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1998,humanistyka,Katowice,śląskie,19.023,50.276
1998,matematyka,Katowice,śląskie,19.023,50.276
1998,matematyka,Mielec,podkarpackie,21.424,50.287
1998,informatyka,Kraków,małopolskie,19.943,50.062
1998,humanistyka,Wolbrom,małopolskie,19.743,50.391
1998,matematyka,Płock,mazowieckie,19.707,52.546
1998,matematyka,Kluczbork,opolskie,18.218,50.972
1998,matematyka,Kraków,małopolskie,19.883,50.074
1998,informatyka,Poznań,wielkopolskie,16.899,52.413
1998,filozofia,Warszawa,mazowieckie,21.003,52.238
1998,matematyka,Ryjewo,pomorskie,18.977,53.836
1998,informatyka,Wólka Kosowska,mazowieckie,20.857,52.050
1998,plastyka,Kraków,małopolskie,19.943,50.062
1998,informatyka,Wicko,pomorskie,17.691,54.705
1998,plastyka,Rzeszów,podkarpackie,22.058,50.032
1998,matematyka,Kalety,śląskie,18.883,50.565
1998,matematyka,Warszawa,mazowieckie,21.180,52.190
1998,humanistyka,Sosnowiec,śląskie,19.176,50.267
1998,humanistyka,Jawor,dolnośląskie,16.186,51.055
1998,muzyka,Katowice,śląskie,19.023,50.276
1998,matematyka,Wrocław,dolnośląskie,17.002,51.085
1998,biologia,Poznań,wielkopolskie,16.899,52.413
1998,chemia,Legnica,dolnośląskie,16.155,51.207
1998,astronomia,Pobiedziska,wielkopolskie,17.258,52.492
1998,matematyka,Nowy Sącz,małopolskie,20.715,49.617
1998,historia,Kraków,małopolskie,19.883,50.074
1998,matematyka,Brzeźnica,małopolskie,19.632,49.950
1998,fizyka,Kraków,małopolskie,19.883,50.074
1998,filozofia,Zdzieszowice,opolskie,18.108,50.447
1998,geografia,Warszawa,mazowieckie,21.003,52.238
1998,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1998,humanistyka,Warszawa,mazowieckie,21.180,52.190
1998,humanistyka,Siedlce,mazowieckie,22.305,52.156
1998,historia,Kraków,małopolskie,19.943,50.062
1998,humanistyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1998,chemia,Lubawa,warmińsko-mazurskie,19.811,53.504
1998,chemia,Warszawa,mazowieckie,21.146,52.238
1998,humanistyka,Gdańsk,pomorskie,18.611,54.387
1998,matematyka,Lublin,lubelskie,22.543,51.261
1998,biologia,Warszawa,mazowieckie,21.146,52.238
1998,matematyka,Poznań,wielkopolskie,16.925,52.433
1998,astronomia,Grudziądz,kujawsko-pomorskie,18.754,53.484
1998,matematyka,Warszawa,mazowieckie,21.180,52.190
1998,matematyka,Pleszew,wielkopolskie,17.784,51.886
1998,humanistyka,Mosina,wielkopolskie,16.849,52.234
1998,matematyka,Pruszków,mazowieckie,20.823,52.158
1998,matematyka,Warszawa,mazowieckie,21.180,52.190
1998,matematyka,Koluszki,łódzkie,19.865,51.749
1998,matematyka,Warszawa,mazowieckie,21.180,52.190
1998,matematyka,Kęty,małopolskie,19.221,49.878
1998,matematyka,Łomża,podlaskie,22.059,53.178
1998,plastyka,Warszawa,mazowieckie,21.180,52.190
1998,humanistyka,Poznań,wielkopolskie,16.899,52.413
1998,humanistyka,Biłgoraj,lubelskie,22.722,50.541
1998,historia,Warszawa,mazowieckie,20.952,52.273
1998,matematyka,Rzeszów,podkarpackie,22.058,50.032
1998,plastyka,Warszawa,mazowieckie,21.180,52.190
1998,matematyka,Płock,mazowieckie,19.707,52.546
1998,matematyka,Sieradz,łódzkie,18.730,51.596
1998,fizyka,Lyski,śląskie,18.381,50.125
1998,biologia,Nowy Sącz,małopolskie,20.715,49.617
1998,historia,Kraszewice,wielkopolskie,18.249,51.507
1998,informatyka,Zławieś Wielka,kujawsko-pomorskie,18.405,53.077
1998,matematyka,Poznań,wielkopolskie,16.899,52.413
1998,matematyka,Wrocław,dolnośląskie,17.029,51.103
1998,matematyka,Nowy Sącz,małopolskie,20.715,49.617
1998,historia,Lubartów,lubelskie,22.609,51.460
1998,fizyka,Rzeszów,podkarpackie,22.058,50.032
1998,chemia,Olkusz,małopolskie,19.566,50.281
1998,astronomia,Sędziszów Małopolski,podkarpackie,21.700,50.113
1998,wielokierunkowe,Puławy,lubelskie,21.969,51.416
1998,plastyka,Warszawa,mazowieckie,21.180,52.190
1998,historia,Lublin,lubelskie,22.543,51.261
1998,biologia,Poznań,wielkopolskie,16.925,52.433
1998,matematyka,Niepruszewo,wielkopolskie,16.605,52.386
1998,matematyka,Chorzów,śląskie,18.955,50.297
1998,plastyka,Pionki,mazowieckie,21.450,51.476
1998,humanistyka,Kraków,małopolskie,19.943,50.062
1998,chemia,Olsztyn,warmińsko-mazurskie,20.469,53.761
1998,matematyka,Warszawa,mazowieckie,20.952,52.273
1998,chemia,Radom,mazowieckie,21.147,51.403
1998,chemia,Mielec,podkarpackie,21.424,50.287
1999,plastyka,Kraków,małopolskie,19.943,50.062
1999,informatyka,Katowice,śląskie,19.023,50.276
1999,biologia,Sosnowiec,śląskie,19.176,50.267
1999,humanistyka,Częstochowa,śląskie,19.120,50.812
1999,matematyka,Mielec,podkarpackie,21.424,50.287
1999,informatyka,Warszawa,mazowieckie,21.003,52.238
1999,historia,Grójec,mazowieckie,20.875,51.886
1999,filozofia,Sopot,pomorskie,18.508,54.442
1999,matematyka,Wrocław,dolnośląskie,17.002,51.085
1999,astronomia,Krosno,podkarpackie,21.766,49.682
1999,chemia,Piła,wielkopolskie,16.738,53.151
1999,matematyka,Nowy Sącz,małopolskie,20.715,49.617
1999,chemia,Warszawa,mazowieckie,21.146,52.238
1999,fizyka,Poznań,wielkopolskie,16.925,52.433
1999,matematyka,Warszawa,mazowieckie,21.003,52.238
1999,plastyka,Pajęczno,łódzkie,19.027,51.119
1999,matematyka,Żagań,lubuskie,15.325,51.618
1999,biologia,Tarnowskie Góry,śląskie,18.863,50.424
1999,filozofia,Warszawa,mazowieckie,20.952,52.273
1999,biologia,Nawojowa,małopolskie,20.738,49.537
1999,biologia,Nowy Sącz,małopolskie,20.715,49.617
1999,filozofia,Zdzieszowice,opolskie,18.108,50.447
1999,matematyka,Giżycko,warmińsko-mazurskie,21.767,54.036
1999,humanistyka,Szczecin,zachodniopomorskie,14.590,53.469
1999,biologia,Ełk,,22.361,53.846
1999,informatyka,Kęty,małopolskie,19.221,49.878
1999,biologia,Sanok,podkarpackie,22.206,49.555
1999,fizyka,Chorzów,śląskie,18.955,50.297
1999,chemia,Wrocław,dolnośląskie,17.002,51.085
1999,matematyka,Izbica Kujawska,kujawsko-pomorskie,18.763,52.421
1999,matematyka,Kalety,śląskie,18.883,50.565
1999,chemia,Gdańsk,pomorskie,18.611,54.387
1999,biologia,Sosnowiec,śląskie,19.176,50.267
1999,humanistyka,Wrocław,dolnośląskie,17.029,51.103
1999,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1999,biologia,Nowy Sącz,małopolskie,20.715,49.617
1999,fizyka,Łódź,łódzkie,19.456,51.759
1999,informatyka,Warszawa,mazowieckie,20.952,52.273
1999,historia,Poznań,wielkopolskie,16.925,52.433
1999,chemia,Gniew,pomorskie,18.796,53.854
1999,fizyka,Kolbuszowa,podkarpackie,21.769,50.218
1999,biologia,Sosnowiec,śląskie,19.176,50.267
1999,historia,Warszawa,mazowieckie,21.180,52.190
1999,matematyka,Wrocław,dolnośląskie,17.002,51.085
1999,plastyka,Toruń,kujawsko-pomorskie,18.598,53.014
1999,fizyka,Białystok,podlaskie,23.144,53.112
1999,matematyka,Gorzów Wlkp.,lubuskie,15.237,52.733
1999,matematyka,Pleszew,wielkopolskie,17.784,51.886
1999,filozofia,Sopot,pomorskie,18.508,54.442
1999,plastyka,Pionki,mazowieckie,21.450,51.476
1999,informatyka,Zławieś Wielka,kujawsko-pomorskie,18.405,53.077
1999,historia,Kalisz,wielkopolskie,18.085,51.767
1999,informatyka,Rzeszów,podkarpackie,22.058,50.032
1999,chemia,Kowala,mazowieckie,21.110,51.314
1999,humanistyka,Lipnica,pomorskie,17.416,53.979
1999,humanistyka,Kraków,małopolskie,19.883,50.074
1999,chemia,Skierniewice,łódzkie,20.158,51.955
1999,biologia,Chełm,lubelskie,23.471,51.143
1999,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1999,historia,Gdańsk,pomorskie,18.611,54.387
1999,fizyka,Kraków,małopolskie,19.883,50.074
1999,plastyka,Słocina,podkarpackie,22.054,50.018
1999,chemia,Radom,mazowieckie,21.147,51.403
1999,wielokierunkowe,Gdańsk,pomorskie,18.611,54.387
1999,historia,Gdańsk,pomorskie,18.611,54.387
1999,matematyka,Warszawa,mazowieckie,20.952,52.273
1999,matematyka,Kraków,małopolskie,19.883,50.074
1999,matematyka,Warszawa,mazowieckie,20.952,52.273
1999,informatyka,Lubartów,lubelskie,22.609,51.460
1999,fizyka,Pionki,mazowieckie,21.450,51.476
1999,muzyka,Poznań,wielkopolskie,16.925,52.433
1999,historia,Chełm,lubelskie,23.471,51.143
1999,biologia,Rumia,pomorskie,18.388,54.571
1999,biologia,Tomaszów Maz.,łódzkie,20.009,51.531
1999,chemia,Jeżewo,kujawsko-pomorskie,18.352,53.521
1999,fizyka,Gdynia,pomorskie,18.509,54.526
1999,biologia,Pawłowice,śląskie,18.674,49.965
1999,fizyka,Kobyłka,mazowieckie,21.196,52.339
1999,historia,Kraków,małopolskie,19.883,50.074
1999,humanistyka,Rusinowo,zachodniopomorskie,15.635,53.770
1999,humanistyka,Wrocław,dolnośląskie,17.002,51.085
1999,plastyka,Warszawa,mazowieckie,21.180,52.190
1999,matematyka,Nowy Sącz,małopolskie,20.715,49.617
1999,fizyka,Łódź,łódzkie,19.456,51.759
1999,matematyka,Częstochowa,śląskie,19.120,50.812
1999,matematyka,Radom,mazowieckie,21.147,51.403
1999,historia,Warszawa,mazowieckie,20.952,52.273
1999,biologia,Gdynia,pomorskie,18.509,54.526
1999,chemia,Kraków,małopolskie,19.883,50.074
1999,biologia,Zielona Góra,lubuskie,15.522,51.943
1999,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
1999,matematyka,Lublin,lubelskie,22.543,51.261
1999,matematyka,Ostrołęka,mazowieckie,21.559,53.088
1999,humanistyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
1999,historia,Poznań,wielkopolskie,16.899,52.413
1999,biologia,Legnica,dolnośląskie,16.155,51.207
1999,fizyka,Sosnowiec,śląskie,19.176,50.267
1999,informatyka,Giżycko,warmińsko-mazurskie,21.767,54.036
1999,astronomia,Pobiedziska,wielkopolskie,17.258,52.492
1999,plastyka,Otrębusy,mazowieckie,20.765,52.135
1999,geografia,Wrocław,dolnośląskie,17.002,51.085
1999,chemia,Lębork,pomorskie,17.753,54.545
1999,matematyka,Bielsko-Biała,śląskie,19.058,49.822
1999,humanistyka,Kraków,małopolskie,19.883,50.074
1999,humanistyka,Zabrze,śląskie,18.786,50.325
1999,humanistyka,Kalisz,wielkopolskie,18.085,51.767
1999,humanistyka,Wojcieszków,lubelskie,22.327,51.784
1999,informatyka,Tuchola,kujawsko-pomorskie,17.860,53.588
1999,humanistyka,Jawor,dolnośląskie,16.186,51.055
